Date,ICICI Pru Regular Savings,SBI Multi Asset Allocation,HDFC Small Cap,Mirae Asset Large & Midcap
2015-07-13,31.0671,20.952,26.596,31.561
2015-07-14,31.108,20.9548,26.754,31.659
2015-07-15,31.1611,20.9926,26.873,31.719
2015-07-16,31.2313,21.0422,27.113,32.132
2015-07-17,31.2924,21.0661,27.14,32.198
2015-07-20,31.3323,21.1188,27.154,32.26
2015-07-21,31.2362,21.0784,26.811,31.773
2015-07-22,31.3005,21.1179,27.013,32.183
2015-07-23,31.3372,21.126,27.198,32.296
2015-07-24,31.2965,21.1072,27.09,32.176
2015-07-27,31.2166,21.0792,26.753,31.792
2015-07-28,31.2961,21.0939,26.807,31.89
2015-07-29,31.3575,21.1234,27.057,32.12
2015-07-30,31.4272,21.1556,27.301,32.367
2015-07-31,31.523,21.2401,27.551,32.617
2015-08-03,31.5714,21.2673,27.621,32.789
2015-08-04,31.5752,21.2545,27.766,32.961
2015-08-05,31.6344,21.2949,28.092,33.261
2015-08-06,31.6687,21.2754,28.041,33.199
2015-08-07,31.6573,21.2899,27.995,33.282
2015-08-10,31.6704,21.3462,27.993,33.207
2015-08-11,31.6484,21.3149,27.771,32.958
2015-08-12,31.5367,21.24,27.324,32.227
2015-08-13,31.5769,21.2031,27.103,32.136
2015-08-14,31.7431,21.2785,27.633,32.885
2015-08-17,31.7319,21.2822,27.854,33.072
2015-08-18,,,27.999,33.148
2015-08-19,31.8431,21.3401,28.216,33.354
2015-08-20,31.7443,21.295,27.654,32.858
2015-08-21,31.6498,21.2714,27.466,32.601
2015-08-24,31.0273,21.0383,25.514,30.146
2015-08-25,31.1939,21.0485,25.719,30.597
2015-08-26,31.1959,21.0459,25.739,30.498
2015-08-27,31.4876,21.1361,26.288,31.207
2015-08-28,31.5122,21.1432,26.257,31.258
2015-08-31,31.476,21.1647,26.237,31.182
2015-09-01,31.3633,21.1079,25.717,30.507
2015-09-02,31.3649,21.0972,25.661,30.5
2015-09-03,31.4498,21.1422,25.897,30.848
2015-09-04,31.2967,21.1004,25.437,30.132
2015-09-07,31.1595,21.0582,24.959,29.596
2015-09-08,31.2583,21.0562,25.066,29.858
2015-09-09,31.3915,21.1051,25.319,30.449
2015-09-10,31.3598,21.1089,25.307,30.362
2015-09-11,31.3952,21.101,25.402,30.431
2015-09-14,31.5075,21.1548,25.581,30.724
2015-09-15,31.5083,21.1405,25.475,30.707
2015-09-16,31.5051,21.1236,25.568,30.661
2015-09-18,31.6366,21.1906,25.698,30.965
2015-09-21,31.6595,21.2184,25.921,31.16
2015-09-22,31.509,21.1698,25.675,30.713
2015-09-23,31.5431,21.1955,25.818,30.841
2015-09-24,31.5749,21.1843,25.969,30.997
2015-09-28,31.561,21.1919,26.038,30.881
2015-09-29,31.7154,21.2532,26.052,30.934
2015-09-30,31.9035,21.2815,26.358,31.387
2015-10-01,31.8871,21.2889,26.314,31.384
2015-10-05,32.1017,21.3468,26.628,31.88
2015-10-06,32.125,21.3564,26.623,31.957
2015-10-07,32.1225,21.3475,26.587,31.907
2015-10-08,32.1314,21.3423,26.466,31.696
2015-10-09,32.1806,21.3468,26.574,31.619
2015-10-12,32.138,21.357,26.559,31.736
2015-10-13,32.1452,21.3766,26.711,31.734
2015-10-14,32.1462,21.3605,26.777,31.743
2015-10-15,32.2108,21.4019,26.796,31.966
2015-10-16,32.2656,21.4071,26.866,32.298
2015-10-19,32.2889,21.4305,27.058,32.667
2015-10-20,32.3232,21.4596,27.213,32.736
2015-10-21,32.2816,21.45,27.162,32.58
2015-10-23,32.2821,21.4421,27.178,32.472
2015-10-26,32.2617,21.4305,27.056,32.335
2015-10-27,32.284,21.4429,27.165,32.359
2015-10-28,32.2748,21.4299,27.109,32.089
2015-10-29,32.224,21.4458,26.981,31.905
2015-10-30,32.173,21.4747,26.898,31.82
2015-11-02,32.2046,21.4676,26.986,31.835
2015-11-03,32.2079,21.4969,27.048,31.923
2015-11-04,32.165,21.505,27.043,31.839
2015-11-05,32.0679,21.4575,26.591,31.465
2015-11-06,32.0649,21.4476,26.554,31.343
2015-11-09,32.0447,21.4641,26.874,31.466
2015-11-10,31.9797,21.4343,26.582,31.13
2015-11-13,31.9988,21.4484,26.666,31.217
2015-11-16,32.0159,21.4553,26.711,31.38
2015-11-17,32.0298,21.4636,26.905,31.513
2015-11-18,31.9914,21.4369,26.779,31.386
2015-11-19,32.1405,21.4921,26.977,31.784
2015-11-20,32.1146,21.5246,27.084,31.935
2015-11-23,32.0614,21.5591,27.216,32.081
2015-11-24,32.0669,21.5621,27.296,32.088
2015-11-26,32.088,21.5771,27.292,32.117
2015-11-27,32.0863,21.6113,27.466,32.289
2015-11-30,32.0581,21.6028,27.507,32.307
2015-12-01,32.133,21.5943,27.697,32.454
2015-12-02,32.1047,21.5932,27.707,32.435
2015-12-03,32.125,21.5705,27.514,32.166
2015-12-04,31.9978,21.539,27.328,31.972
2015-12-07,32.0003,21.5671,27.364,32.031
2015-12-08,31.9196,21.547,27.087,31.835
2015-12-09,31.8275,21.5084,26.63,31.319
2015-12-10,31.8973,21.5413,26.863,31.518
2015-12-11,31.8215,21.5231,26.782,31.366
2015-12-14,31.8096,21.5314,26.83,31.376
2015-12-15,31.8715,21.5667,27.08,31.548
2015-12-16,31.9531,21.5705,27.029,31.596
2015-12-17,32.085,21.613,27.318,32.099
2015-12-18,31.991,21.6065,27.401,31.969
2015-12-21,31.9953,21.6436,27.672,32.232
2015-12-22,32.0118,21.6407,27.585,32.198
2015-12-23,32.1042,21.7558,27.884,32.405
2015-12-24,,,27.957,32.479
2015-12-28,32.1396,21.8223,28.085,32.555
2015-12-29,32.1539,21.8397,28.075,32.624
2015-12-30,32.157,21.8374,28.024,32.649
2015-12-31,32.1972,21.8604,27.998,32.782
2016-01-01,32.2747,21.8956,28.187,32.941
2016-01-04,32.1526,21.8947,27.81,32.52
2016-01-05,32.2024,21.929,27.979,32.65
2016-01-06,32.1841,21.9166,27.952,32.594
2016-01-07,31.99,21.8352,27.268,31.834
2016-01-08,32.0727,21.8881,27.551,32.164
2016-01-11,32.1078,21.8825,27.318,31.898
2016-01-12,32.048,21.8525,27.114,31.628
2016-01-13,32.0325,21.794,26.68,31.587
2016-01-14,31.8383,21.7715,26.374,31.256
2016-01-15,31.6116,21.7276,25.596,30.646
2016-01-18,31.4512,21.6191,24.596,29.738
2016-01-19,31.6545,21.6609,25.01,30.019
2016-01-20,31.5929,21.5955,24.471,29.566
2016-01-21,31.6004,21.6256,24.622,29.681
2016-01-22,31.7349,21.687,25.288,30.25
2016-01-25,31.748,21.698,25.411,30.354
2016-01-27,31.7626,21.7155,25.563,30.431
2016-01-28,31.7123,21.7078,25.434,30.342
2016-01-29,31.85,21.7392,25.866,30.687
2016-02-01,31.8518,21.7593,25.991,30.717
2016-02-02,31.6437,21.747,25.623,30.258
2016-02-03,31.5277,21.7173,25.277,29.812
2016-02-04,31.5664,21.717,25.121,29.792
2016-02-05,31.714,21.7415,25.535,30.118
2016-02-08,31.6783,21.7683,25.448,29.985
2016-02-09,31.4791,21.729,25.095,29.666
2016-02-10,31.4096,21.698,24.667,29.302
2016-02-11,31.1967,21.5936,23.676,28.36
2016-02-12,31.1969,21.5966,23.509,28.009
2016-02-15,31.3462,21.6845,24.203,28.808
2016-02-16,30.959,21.6218,23.662,28.242
2016-02-17,30.9583,21.6409,23.798,28.373
2016-02-18,31.0807,21.6587,23.789,28.542
2016-02-19,,,23.803,28.504
2016-02-22,31.0568,21.6753,23.811,28.764
2016-02-23,30.8653,21.6222,23.477,28.48
2016-02-24,30.7749,21.59,23.188,28.244
2016-02-25,30.6046,21.5715,22.924,27.915
2016-02-26,30.6656,21.5825,22.88,27.976
2016-02-29,30.938,21.5941,22.976,28.152
2016-03-01,31.239,21.6903,23.803,28.913
2016-03-02,31.3674,21.7635,24.235,29.452
2016-03-03,31.4148,21.7901,24.494,29.778
2016-03-04,31.4729,21.816,24.79,29.966
2016-03-08,31.5181,21.8393,24.762,29.973
2016-03-09,31.5634,21.8673,24.81,29.936
2016-03-10,31.4598,21.852,24.792,29.838
2016-03-11,31.4879,21.8652,24.837,29.857
2016-03-14,31.6329,21.8967,25.014,30.084
2016-03-15,31.6167,21.8909,24.887,29.923
2016-03-16,31.6583,21.8915,24.913,29.93
2016-03-17,31.7876,21.9217,24.97,30.133
2016-03-18,31.9207,21.9469,25.169,30.399
2016-03-21,32.0975,22.0037,25.486,30.651
2016-03-22,32.1319,22.0024,25.611,30.647
2016-03-23,32.1602,22.0187,25.772,30.581
2016-03-28,32.0363,22.0172,25.4,30.224
2016-03-29,31.9849,22.0415,25.458,30.197
2016-03-30,32.1343,22.0809,25.841,30.596
2016-03-31,32.2728,22.1322,25.97,30.761
2016-04-01,,,26.101,30.814
2016-04-04,32.3625,22.1544,26.285,30.885
2016-04-05,32.2021,22.1338,25.923,30.519
2016-04-06,32.2787,22.1587,26.018,30.655
2016-04-07,32.2675,22.1705,26.031,30.546
2016-04-08,,,26.159,30.627
2016-04-11,32.4346,22.2353,26.324,30.845
2016-04-12,32.512,22.2622,26.649,31.225
2016-04-13,32.61,22.3062,27.002,31.652
2016-04-18,32.7057,22.3632,27.237,32.02
2016-04-20,32.7513,22.3707,27.247,32.146
2016-04-21,32.7075,22.411,27.2,32.324
2016-04-22,32.7616,22.407,27.245,32.27
2016-04-25,32.705,22.4006,27.074,32.203
2016-04-26,32.7956,22.4456,27.182,32.341
2016-04-27,32.8186,22.4538,27.127,32.414
2016-04-28,32.7437,22.4189,26.863,31.999
2016-04-29,32.7593,22.4105,26.741,31.999
2016-05-02,32.797,22.4697,26.995,32.092
2016-05-03,32.7272,22.4633,26.937,32.008
2016-05-04,32.6693,22.4478,26.825,31.745
2016-05-05,32.7202,22.4825,26.773,31.734
2016-05-06,32.7342,22.4939,26.822,31.827
2016-05-09,32.843,22.5704,27.113,32.175
2016-05-10,32.8634,22.576,27.175,32.139
2016-05-11,32.8916,22.5847,27.171,32.249
2016-05-12,32.9684,22.6144,27.387,32.56
2016-05-13,32.9145,22.5789,27.332,32.512
2016-05-16,32.9459,22.5966,27.295,32.562
2016-05-17,32.9907,22.6107,27.383,32.608
2016-05-18,32.9805,22.6188,27.433,32.625
2016-05-19,32.9267,22.6006,27.172,32.401
2016-05-20,32.851,22.5914,26.983,32.204
2016-05-23,32.8697,22.592,26.886,32.11
2016-05-24,32.8634,22.5943,26.805,31.919
2016-05-25,33.0238,22.6385,27.026,32.449
2016-05-26,33.1287,22.7282,27.231,32.724
2016-05-27,33.1858,22.7615,27.471,32.966
2016-05-30,33.2877,22.7748,27.621,33.126
2016-05-31,33.2777,22.7907,27.595,33.091
2016-06-01,33.2819,22.7874,27.687,33.116
2016-06-02,33.3477,22.8134,27.79,33.412
2016-06-03,33.3515,22.8626,27.71,33.536
2016-06-06,33.3864,22.8637,27.672,33.555
2016-06-07,33.4286,22.9099,27.769,33.871
2016-06-08,33.4366,22.9414,28.074,34.047
2016-06-09,33.413,22.928,27.96,34.026
2016-06-10,33.3917,22.9165,27.94,33.886
2016-06-13,33.3338,22.913,27.825,33.739
2016-06-14,33.3745,22.9119,27.947,33.853
2016-06-15,33.462,22.9552,28.122,34.19
2016-06-16,33.4346,22.9441,28.159,33.944
2016-06-17,33.4701,22.9674,28.167,34.008
2016-06-20,33.5057,22.9901,28.131,33.992
2016-06-21,33.5323,22.9794,28.141,33.95
2016-06-22,33.5698,22.9749,28.145,33.911
2016-06-23,33.6252,22.986,28.139,34.039
2016-06-24,33.5268,22.9471,27.732,33.761
2016-06-27,33.6515,22.9951,28.062,34.088
2016-06-28,33.7071,23.0031,28.186,34.257
2016-06-29,33.8232,23.0397,28.531,34.568
2016-06-30,33.9309,23.095,28.877,34.897
2016-07-01,34.0167,23.1327,29.108,35.1
2016-07-04,34.075,23.1838,29.379,35.245
2016-07-05,34.0897,23.1813,29.39,35.099
2016-07-07,34.1082,23.1633,29.353,35.082
2016-07-08,34.0985,23.1597,29.362,35.03
2016-07-11,34.2238,23.2357,29.655,35.331
2016-07-12,34.3599,23.2393,29.666,35.48
2016-07-13,34.3479,23.2176,29.57,35.395
2016-07-14,34.4103,23.2555,29.795,35.673
2016-07-15,34.4244,23.2475,29.718,35.559
2016-07-18,34.4253,23.2567,29.472,35.428
2016-07-19,34.4642,23.2713,29.431,35.529
2016-07-20,34.5468,23.3007,29.731,35.904
2016-07-21,34.546,23.301,29.756,35.807
2016-07-22,34.6354,23.3321,29.966,36.112
2016-07-25,34.7245,23.3698,30.217,36.433
2016-07-26,34.7203,23.3946,30.136,36.079
2016-07-27,34.7835,23.4019,30.138,36.409
2016-07-28,34.9722,23.4695,30.363,36.541
2016-07-29,35.0355,23.5028,30.377,36.747
2016-08-01,35.1335,23.5384,30.448,36.827
2016-08-02,35.0854,23.5154,30.302,36.58
2016-08-03,34.9051,23.4334,29.865,36.109
2016-08-04,34.9651,23.4295,30.048,36.314
2016-08-05,35.0793,23.4996,30.433,36.997
2016-08-08,35.1355,23.5291,30.543,37.356
2016-08-09,35.1819,23.5335,30.454,37.124
2016-08-10,35.1026,23.4917,30.12,36.763
2016-08-11,35.1357,23.5175,30.131,36.828
2016-08-12,35.1698,23.5517,30.293,36.898
2016-08-16,35.2012,23.5787,30.342,37.165
2016-08-17,,,30.593,37.379
2016-08-18,35.2408,23.621,30.837,37.747
2016-08-19,35.2654,23.6494,30.978,37.913
2016-08-22,35.2006,23.6358,30.915,37.689
2016-08-23,35.1985,23.6121,30.935,37.624
2016-08-24,35.2568,23.626,31.143,38.028
2016-08-25,35.2832,23.6125,31.147,37.875
2016-08-26,35.3179,23.6297,31.073,37.985
2016-08-29,35.3385,23.6528,31.131,38.08
2016-08-30,35.4657,23.6915,31.44,38.416
2016-08-31,35.5177,23.7148,31.617,38.55
2016-09-01,35.5158,23.7076,31.536,38.441
2016-09-02,35.5596,23.7405,31.711,38.626
2016-09-06,35.7056,23.784,31.982,39.114
2016-09-07,35.7703,23.7978,32.043,39.107
2016-09-08,35.8089,23.8242,32.29,39.282
2016-09-09,35.7218,23.8134,32.022,39.052
2016-09-12,35.4856,23.746,31.231,38.095
2016-09-14,35.5491,23.7722,31.51,38.396
2016-09-15,35.5427,23.779,31.513,38.446
2016-09-16,35.6094,23.7956,31.416,38.478
2016-09-19,35.6302,23.7979,31.512,38.833
2016-09-20,35.6452,23.7855,31.605,38.7
2016-09-21,35.6701,23.7995,31.733,38.682
2016-09-22,35.8283,23.8842,32.154,39.159
2016-09-23,35.8664,23.8891,32.092,39.205
2016-09-26,35.8743,23.8872,31.93,39.077
2016-09-27,35.9068,23.8895,31.94,39.049
2016-09-28,35.9569,23.9083,32.301,39.443
